u,v,u_x,u_y,v_x,v_y,duration
2959081059,3040583127,126.9242676,37.5528519,126.9289563,37.5539025,638
2956988738,2473255261,126.9256287,37.5586438,126.9261553,37.5596489,346
2959081059,2473238876,126.9242676,37.5528519,126.924041,37.552636,12
2959081059,1795204580,126.9242676,37.5528519,126.9225359,37.5543354,193
2961215633,2329648794,126.9479493,37.5587995,126.9487568,37.5575118,72
3024393049,3743689800,126.9245979,37.5566315,126.9267647,37.5572105,206
3024393049,3139492465,126.9245979,37.5566315,126.9250814,37.5562674,157
2961215633,8385791616,126.9479493,37.5587995,126.9490018,37.558909,15
3033929895,436837159,126.9236416,37.5574791,126.9230374,37.5580021,18
3024393074,4927966759,126.9270822,37.5568204,126.9263178,37.5565499,34
3024393049,3034284282,126.9245979,37.5566315,126.9241206,37.5570212,103
3033929895,3436119890,126.9236416,37.5574791,126.9240318,37.5571538,65
3033929895,3048481860,126.9236416,37.5574791,126.9243331,37.5580018,26
3033929921,3033929895,126.9223054,37.5564913,126.9236416,37.5574791,70
3034284276,631756001,126.9227695,37.5560086,126.9235972,37.5554275,112
3033929921,3436119887,126.9223054,37.5564913,126.9227056,37.556148,158
3034284282,3034284289,126.9241206,37.5570212,126.9250274,37.5576983,37
3034284276,3034284282,126.9227695,37.5560086,126.9241206,37.5570212,25
3034284282,3024393049,126.9241206,37.5570212,126.9245979,37.5566315,99
3040583099,3040583105,126.9285331,37.5529124,126.9286538,37.5526298,0
3034284289,3743689800,126.9250274,37.5576983,126.9267647,37.5572105,66
3034284289,9282595663,126.9250274,37.5576983,126.9262431,37.5585639,51
3040583120,3110445440,126.9276876,37.5498207,126.928872,37.5526726,81
3040583126,11841458476,126.9294462,37.5534357,126.9295799,37.553146,134
3040583106,3040583105,126.9278732,37.5524311,126.9286538,37.5526298,15
3040583121,3040583126,126.928492,37.5533432,126.9294462,37.5534357,51
3040583105,3040583099,126.9286538,37.5526298,126.9285331,37.5529124,257
3040583105,3040583106,126.9286538,37.5526298,126.9278732,37.5524311,24
3040583105,3110445440,126.9286538,37.5526298,126.928872,37.5526726,5
3040583126,3040583127,126.9294462,37.5534357,126.9289563,37.5539025,32
3040583126,3040583121,126.9294462,37.5534357,126.928492,37.5533432,190
3040583127,3040585338,126.9289563,37.5539025,126.9293254,37.5541545,127
3040585339,3040585340,126.9297012,37.5535356,126.9295229,37.5538294,51
3040583127,2959081059,126.9289563,37.5539025,126.9242676,37.5528519,264
3040585338,3040583127,126.9293254,37.5541545,126.9289563,37.5539025,133
3040585338,3040585340,126.9293254,37.5541545,126.9295229,37.5538294,152
3040585338,1800585176,126.9293254,37.5541545,126.9298179,37.5544584,157
3040583127,3040583126,126.9289563,37.5539025,126.9294462,37.5534357,137
3040585340,3040585339,126.9295229,37.5538294,126.9297012,37.5535356,14
3040585340,3040585338,126.9295229,37.5538294,126.9293254,37.5541545,16
3040585340,3040585341,126.9295229,37.5538294,126.9293102,37.553743,3
3040585341,3040585340,126.9293102,37.553743,126.9295229,37.5538294,4
3048481860,2956978532,126.9243331,37.5580018,126.9251653,37.5588284,126
3081349433,3868066417,126.935763,37.5450316,126.9357459,37.5454101,118
3048481860,4630901213,126.9243331,37.5580018,126.9237879,37.5584051,126
3081349434,3081349833,126.9361008,37.5464062,126.9355415,37.5467088,15
3076247462,7225316080,126.9471776,37.5716711,126.9461282,37.570018,62
3048481860,3436120294,126.9243331,37.5580018,126.9248164,37.5577527,20
3081349434,3868066508,126.9361008,37.5464062,126.9359346,37.5460728,14
3081349434,3868066450,126.9361008,37.5464062,126.936999,37.5456581,157
3081349833,3868066610,126.9355415,37.5467088,126.9348295,37.5472783,28
3081352533,5338321810,126.937147,37.5473326,126.9370534,37.5469775,43
3081352533,3868066626,126.937147,37.5473326,126.9381986,37.5475632,172
3081349833,3868066516,126.9355415,37.5467088,126.9351896,37.5461227,423
3081349833,3081349434,126.9355415,37.5467088,126.9361008,37.5464062,177
3110425407,3869600361,126.9261902,37.5455146,126.9263853,37.5455987,89
3081352533,3868066611,126.937147,37.5473326,126.9381523,37.5473109,89
3081352533,4591679953,126.937147,37.5473326,126.9358307,37.5473675,26
3110425407,3869599516,126.9261902,37.5455146,126.9259475,37.5457847,48
3110425408,3869599500,126.9240683,37.5458998,126.923714,37.5459312,216
3110425408,3869600319,126.9240683,37.5458998,126.9243244,37.545896,1
3110425407,3869599531,126.9261902,37.5455146,126.9252863,37.5451821,10
3110425408,3110425409,126.9240683,37.5458998,126.9240816,37.5465192,239
3110425409,3110425408,126.9240816,37.5465192,126.9240683,37.5458998,111
3110445440,3040583120,126.928872,37.5526726,126.9276876,37.5498207,134
3110445440,4658637656,126.928872,37.5526726,126.9299089,37.5534975,82
3110445440,3040583105,126.928872,37.5526726,126.9286538,37.5526298,7
3110451520,3869600334,126.9292017,37.5456201,126.928459,37.5456457,269
3110451520,3110451526,126.9292017,37.5456201,126.9284688,37.5466392,175
3110451520,2139941922,126.9292017,37.5456201,126.9304505,37.5455917,326
3110451526,3242818632,126.9284688,37.5466392,126.928291,37.546684,30
3110451526,3869600265,126.9284688,37.5466392,126.9287732,37.5467193,19
3110451526,3110451520,126.9284688,37.5466392,126.9292017,37.5456201,80
3110451757,3869600272,126.928265,37.5475798,126.9285956,37.547565,121
3110451757,2329648999,126.928265,37.5475798,126.9293734,37.549267,231
3110451757,3869599546,126.928265,37.5475798,126.9260545,37.5476778,45
3110451757,3869600276,126.928265,37.5475798,126.9283241,37.5473887,124
3139492445,1830388306,126.9262465,37.5564307,126.9292413,37.5547661,137
3139492438,3139492472,126.9261837,37.5564557,126.9251578,37.5562513,42
3139492438,3139492445,126.9261837,37.5564557,126.9262465,37.5564307,73
3139492465,4927966771,126.9250814,37.5562674,126.9250257,37.5561803,3
3139492445,4927966759,126.9262465,37.5564307,126.9263178,37.5565499,78
3139492465,3024393049,126.9250814,37.5562674,126.9245979,37.5566315,16
3139492472,3139492438,126.9251578,37.5562513,126.9261837,37.5564557,52
3139492472,3139492465,126.9251578,37.5562513,126.9250814,37.5562674,16
3157336864,3157336963,126.9574253,37.5521557,126.9573684,37.5519362,121
3157336864,8383073842,126.9574253,37.5521557,126.9570618,37.5522272,6
3157336864,2330782501,126.9574253,37.5521557,126.9585719,37.5517227,134
3157336961,3157336863,126.9566242,37.5516682,126.9573122,37.5517601,129
3157336961,3352620571,126.9566242,37.5516682,126.9562516,37.5509003,109
3157336863,3157336961,126.9573122,37.5517601,126.9566242,37.5516682,80
3157336961,3157763607,126.9566242,37.5516682,126.9559832,37.5518644,25
3157336963,3157336864,126.9573684,37.5519362,126.9574253,37.5521557,117
3157553461,4593817613,126.9562738,37.5524269,126.9564015,37.5526741,18
3157763607,3157553461,126.9559832,37.5518644,126.9562738,37.5524269,23
3157763607,3157336961,126.9559832,37.5518644,126.9566242,37.5516682,78
3157553461,8383073842,126.9562738,37.5524269,126.9570618,37.5522272,57
3242365290,2329648926,126.952788,37.5464108,126.952255,37.5467378,9
3242818624,3242818629,126.929641,37.5467902,126.9296315,37.5475262,23
3242365290,3431021293,126.952788,37.5464108,126.9520047,37.5452821,443
3242818624,3869600381,126.929641,37.5467902,126.9299246,37.5467949,4
3242818624,3869600267,126.929641,37.5467902,126.9290625,37.5467852,11
3242818629,3242818624,126.9296315,37.5475262,126.929641,37.5467902,176
3242818629,3869600272,126.9296315,37.5475262,126.9285956,37.547565,131
3242818629,3869600266,126.9296315,37.5475262,126.92894,37.5471129,173
3242818631,3242818632,126.9284903,37.5469455,126.928291,37.546684,60
3242818631,3869600264,126.9284903,37.5469455,126.9285964,37.546985,70
3242818629,2690966911,126.9296315,37.5475262,126.9299123,37.5475197,152
3242818629,3869600382,126.9296315,37.5475262,126.9298298,37.5473268,157
3242818631,3869600276,126.9284903,37.5469455,126.9283241,37.5473887,92
3242818632,3242818631,126.928291,37.546684,126.9284903,37.5469455,64
3242818631,3869600269,126.9284903,37.5469455,126.9278568,37.547026,14
3309834352,3743639355,126.9342405,37.5541015,126.9337035,37.5543047,16
3242818632,3869600269,126.928291,37.546684,126.9278568,37.547026,11
3242818632,3110451526,126.928291,37.546684,126.9284688,37.5466392,61
3309834352,3309834353,126.9342405,37.5541015,126.9344612,37.5544859,75
3309834352,3743639380,126.9342405,37.5541015,126.9341131,37.5538796,91
3309834353,3309834352,126.9344612,37.5544859,126.9342405,37.5541015,89
3309834353,3743639376,126.9344612,37.5544859,126.9345712,37.5546777,78
3309834353,3743639351,126.9344612,37.5544859,126.9342212,37.5545741,6
3309834355,2330771455,126.9413631,37.5547364,126.9417011,37.5548597,204
3309834356,3309834358,126.932277,37.5547908,126.9323903,37.5548064,102
3309834355,2330771479,126.9413631,37.5547364,126.9408106,37.554562,10
3309834356,4658612524,126.932277,37.5547908,126.9313153,37.5547208,19
3309834355,3309834961,126.9413631,37.5547364,126.9410305,37.5550001,203
3309834356,3743639315,126.932277,37.5547908,126.9318243,37.5551848,17
3309834358,4590191561,126.9323903,37.5548064,126.932672,37.554845,102
3309834358,3309834356,126.9323903,37.5548064,126.932277,37.5547908,4
3309834358,3743639317,126.9323903,37.5548064,126.9322195,37.5551274,13
3309834358,3743639330,126.9323903,37.5548064,126.9326447,37.5543964,113
3309834359,3743639333,126.9346748,37.5548581,126.9342419,37.5550184,13
3309834961,3864845916,126.9410305,37.5550001,126.9415768,37.5551823,45
3309834961,2330771433,126.9410305,37.5550001,126.940824,37.5553807,10
3309834359,3309834964,126.9346748,37.5548581,126.9348807,37.5552168,91
3309834359,3743639376,126.9346748,37.5548581,126.9345712,37.5546777,104
3309834961,3309834355,126.9410305,37.5550001,126.9413631,37.5547364,64
3309834964,3743639372,126.9348807,37.5552168,126.9345615,37.5553333,10
3309834964,9283051955,126.9348807,37.5552168,126.9351248,37.555642,65
3309834964,3309834359,126.9348807,37.5552168,126.9346748,37.5548581,94
3309834965,3743639364,126.9335503,37.5552777,126.9336072,37.555377,74
3309834965,3309834968,126.9335503,37.5552777,126.9326686,37.5556083,25
3309834965,3743639331,126.9335503,37.5552777,126.9338505,37.5551651,78
3309834966,8548260203,126.9458831,37.555317,126.9458694,37.556052,19
3309834965,3743639325,126.9335503,37.5552777,126.9333893,37.5549966,62
3309834966,4591432394,126.9458831,37.555317,126.9459004,37.5543899,165
3309834966,2451940811,126.9458831,37.555317,126.9465406,37.5553168,73
3309834967,3743639311,126.9320422,37.5554607,126.9320071,37.5556166,20
3309834967,3743639320,126.9320422,37.5554607,126.9322266,37.5554506,26
3309834968,3743639323,126.9326686,37.5556083,126.9326819,37.5556978,2
3309834967,3743639313,126.9320422,37.5554607,126.9321259,37.5553033,29
3309834968,3743639326,126.9326686,37.5556083,126.9326584,37.5554745,3
3309834969,8481414781,126.940241,37.5556509,126.9397339,37.5554842,13
3309834968,3309834965,126.9326686,37.5556083,126.9335503,37.5552777,48
3309834969,3309834972,126.940241,37.5556509,126.9405264,37.5557456,121
3309834969,2330771479,126.940241,37.5556509,126.9408106,37.554562,39
3309834969,9283138064,126.940241,37.5556509,126.9400532,37.556027,67
3309834970,3309834977,126.933747,37.5556309,126.9327271,37.5560037,26
3309834972,3309834969,126.9405264,37.5557456,126.940241,37.5556509,7
3309834970,3743639364,126.933747,37.5556309,126.9336072,37.555377,72
3309834970,3743639362,126.933747,37.5556309,126.9340534,37.555519,72
3309834972,2330771444,126.9405264,37.5557456,126.9412658,37.5559851,50
3309834970,9283051951,126.933747,37.5556309,126.9339735,37.5560421,53
3309834972,2330771433,126.9405264,37.5557456,126.940824,37.5553807,17
3309834973,2930467407,126.937503,37.5559535,126.9375942,37.555928,19
3309834973,3864845795,126.937503,37.5559535,126.9375178,37.5564363,30
3309834974,9283051949,126.931919,37.5560073,126.9319395,37.556749,103
3309834974,3743639311,126.931919,37.5560073,126.9320071,37.5556166,98
3309834973,5861128813,126.937503,37.5559535,126.9369905,37.5559703,85
3309834974,3743639309,126.931919,37.5560073,126.931124,37.5555365,27
3309834977,3309834970,126.9327271,37.5560037,126.933747,37.5556309,79
3309834974,3309834978,126.931919,37.5560073,126.9327453,37.5561046,124
3309834977,3743639323,126.9327271,37.5560037,126.9326819,37.5556978,72
3309834977,3309834978,126.9327271,37.5560037,126.9327453,37.5561046,63
3309834978,9283051950,126.9327453,37.5561046,126.9327965,37.5564511,53
3309834978,3309834974,126.9327453,37.5561046,126.931919,37.5560073,18
3309834978,3309834977,126.9327453,37.5561046,126.9327271,37.5560037,66
3309834979,3864845796,126.9381146,37.5561024,126.9381433,37.5564296,15
3309834979,3864845798,126.9381146,37.5561024,126.9378039,37.5559983,10
3309834983,3309834990,126.9354674,37.5561859,126.9343154,37.5566201,34
3309834979,3864845803,126.9381146,37.5561024,126.9384083,37.5561918,6
3309834983,3864845864,126.9354674,37.5561859,126.9356949,37.5565685,78
3309834983,9283051961,126.9354674,37.5561859,126.9352412,37.5557771,174
3309834990,3743689823,126.9343154,37.5566201,126.93403,37.5567235,8
3309834990,3309834983,126.9343154,37.5566201,126.9354674,37.5561859,127
3309835001,3309835011,126.9345429,37.5569843,126.9347302,37.5573184,8
3309835001,3309834990,126.9345429,37.5569843,126.9343154,37.5566201,11
3309834990,9283051960,126.9343154,37.5566201,126.9340575,37.5561654,115
3309834990,3309835001,126.9343154,37.5566201,126.9345429,37.5569843,85
3309835001,3864845864,126.9345429,37.5569843,126.9356949,37.5565685,33
3309835003,4591067786,126.9417088,37.5571039,126.9416737,37.5574359,13
3309835003,4591085867,126.9417088,37.5571039,126.9408702,37.5569916,19
3309835004,2473261142,126.9329086,37.5571198,126.9329367,37.5572553,4
3309835004,7069047608,126.9329086,37.5571198,126.9328206,37.5565685,106
3309835003,3864845830,126.9417088,37.5571039,126.9419372,37.5571153,4
3309835004,3743691928,126.9329086,37.5571198,126.933511,37.5569085,16
3309835008,4591067786,126.9407327,37.5573113,126.9416737,37.5574359,130
3309835008,3864845808,126.9407327,37.5573113,126.9395795,37.5569974,24
3309835008,4591085867,126.9407327,37.5573113,126.9408702,37.5569916,103
3309835011,3309835009,126.9347302,37.5573184,126.9363019,37.5573196,67
3309835009,3309835011,126.9363019,37.5573196,126.9347302,37.5573184,51
3309835011,3309835001,126.9347302,37.5573184,126.9345429,37.5569843,104
3309835009,2237153678,126.9363019,37.5573196,126.9363021,37.5576842,91
3309835011,3309835028,126.9347302,37.5573184,126.9349282,37.5577056,12
3309835012,3310757828,126.9394014,37.5573399,126.9393102,37.5575547,71
3309835012,4591067782,126.9394014,37.5573399,126.9388039,37.556753,28
3309835012,4591085869,126.9394014,37.5573399,126.9395254,37.5569827,9
3309835022,3309835032,126.9392385,37.5576913,126.9389166,37.5579977,170
3309835022,3864845814,126.9392385,37.5576913,126.9395308,37.5576796,110
3309835028,3309835011,126.9349282,37.5577056,126.9347302,37.5573184,113
3309835022,3310757828,126.9392385,37.5576913,126.9393102,37.5575547,99
3309835022,4591085871,126.9392385,37.5576913,126.9382498,37.5569251,37
3309835032,3864845815,126.9389166,37.5579977,126.9390041,37.5580644,94
3309835028,2473262329,126.9349282,37.5577056,126.9334135,37.5582846,36
3309835032,3309835022,126.9389166,37.5579977,126.9392385,37.5576913,169
3309835032,3309835041,126.9389166,37.5579977,126.9384598,37.5583433,70
3309835028,3864845867,126.9349282,37.5577056,126.9352491,37.5577006,109
3309835034,3803564850,126.9363118,37.5581045,126.9359777,37.558113,11
3309835034,3309835057,126.9363118,37.5581045,126.9363261,37.5585239,35
3309835035,3309835045,126.9381019,37.5580945,126.9378631,37.5584209,104
3309835032,3864845789,126.9389166,37.5579977,126.9378897,37.5572352,35
3309835035,3618648887,126.9381019,37.5580945,126.9377753,37.5578361,10
3309835038,4590174136,126.9317007,37.5581779,126.9322195,37.5588517,109
3309835038,3309835059,126.9317007,37.5581779,126.9310487,37.5587523,44
3309835038,4590174137,126.9317007,37.5581779,126.9313263,37.5576303,16
3309835035,3618648996,126.9381019,37.5580945,126.9382715,37.5582133,3
3309835041,3309835032,126.9384598,37.5583433,126.9389166,37.5579977,79
3309835043,3864845836,126.9446118,37.5583611,126.943439,37.5583259,31
3309835041,3309835047,126.9384598,37.5583433,126.9386914,37.5585149,86
3309835041,3618648996,126.9384598,37.5583433,126.9382715,37.5582133,5
3309835043,2329648799,126.9446118,37.5583611,126.9457812,37.5583961,54
3309835045,3309835035,126.9378631,37.5584209,126.9381019,37.5580945,236
3309835043,4591746103,126.9446118,37.5583611,126.9446402,37.5579832,14
3309835043,3309835058,126.9446118,37.5583611,126.9445842,37.5587273,13
3309835045,3309835055,126.9378631,37.5584209,126.9379396,37.5587387,2
3309835045,3618648888,126.9378631,37.5584209,126.9373055,37.5586159,273
3309835047,3864845151,126.9386914,37.5585149,126.93887,37.5586472,236
3309835047,3309835055,126.9386914,37.5585149,126.9379396,37.5587387,23
3309835050,3864845761,126.9400328,37.5585633,126.9399998,37.5591207,51
3309835050,3864845759,126.9400328,37.5585633,126.9398715,37.5585624,5
3309835050,3310757859,126.9400328,37.5585633,126.9404562,37.5586029,14
3309835045,3618648996,126.9378631,37.5584209,126.9382715,37.5582133,232
3309835047,3309835041,126.9386914,37.5585149,126.9384598,37.5583433,249
3309835052,3864845154,126.9396837,37.5585615,126.9393362,37.5583199,10
3309835052,3864845759,126.9396837,37.5585615,126.9398715,37.5585624,6
