u,v,u_x,u_y,v_x,v_y,duration,departure_time
3825309105,3825309115,126.9288366,37.5625598,126.9285627,37.5627437,24,202507010800
3825309106,3825309114,126.9299663,37.5625934,126.9298755,37.5627596,1,202507010800
3825309107,3825309116,126.9294755,37.5626159,126.9292544,37.5627951,9,202507010800
4588152155,3825309115,126.928087,37.5631421,126.9285627,37.5627437,588,202507010800
3825309125,3825309115,126.9279145,37.5628712,126.9285627,37.5627437,19,202507010800
3825309165,3825309116,126.9283921,37.5635309,126.9292544,37.5627951,308,202507010800
3825309131,3825309116,126.9299695,37.5630123,126.9292544,37.5627951,258,202507010800
3825309131,3825309118,126.9299695,37.5630123,126.9300551,37.5628127,225,202507010800
3825309114,3825309118,126.9298755,37.5627596,126.9300551,37.5628127,293,202507010800
3825309122,3825309119,126.9303397,37.5628832,126.9300896,37.5628229,7,202507010800
3825309106,3825309119,126.9299663,37.5625934,126.9300896,37.5628229,291,202507010800
3825309119,3825309122,126.9300896,37.5628229,126.9303397,37.5628832,5,202507010800
3825309136,3825309122,126.9307292,37.5631208,126.9303397,37.5628832,12,202507010800
3825309106,3825309122,126.9299663,37.5625934,126.9303397,37.5628832,284,202507010800
4588152155,3825309125,126.928087,37.5631421,126.9279145,37.5628712,109,202507010800
3825309103,3825309125,126.9276865,37.5625528,126.9279145,37.5628712,408,202507010800
3825309115,3825309125,126.9285627,37.5627437,126.9279145,37.5628712,413,202507010800
3825309118,3825309131,126.9300551,37.5628127,126.9299695,37.5630123,303,202507010800
3825309149,3825309131,126.9305674,37.5632542,126.9299695,37.5630123,244,202507010800
3825309116,3825309131,126.9292544,37.5627951,126.9299695,37.5630123,25,202507010800
3825309144,3825309134,126.9313498,37.5631672,126.9315959,37.5630354,52,202507010800
4421755459,3825309134,126.9320667,37.5633017,126.9315959,37.5630354,12,202507010800
3825309112,3825309134,126.931326,37.5627527,126.9315959,37.5630354,235,202507010800
3825309122,3825309136,126.9303397,37.5628832,126.9307292,37.5631208,284,202507010800
3825309134,3825309144,126.9315959,37.5630354,126.9313498,37.5631672,9,202507010800
3825309131,3825309149,126.9299695,37.5630123,126.9305674,37.5632542,190,202507010800
3825309196,3825309151,126.9295287,37.5638578,126.9305141,37.5633018,383,202507010800
3825309200,3825309161,126.9319288,37.5639423,126.9323402,37.563501,227,202507010800
12528809336,3825309161,126.9325287,37.5635788,126.9323402,37.563501,6,202507010800
4421755459,3825309161,126.9320667,37.5633017,126.9323402,37.563501,95,202507010800
436862442,3825309165,126.928613,37.5638131,126.9283921,37.5635309,10,202507010800
4588152155,3825309165,126.928087,37.5631421,126.9283921,37.5635309,92,202507010800
3825309116,3825309165,126.9292544,37.5627951,126.9283921,37.5635309,369,202507010800
3825309212,3825309174,126.9331282,37.5640541,126.9326801,37.5636491,30,202507010800
3825309224,3825309165,126.927644,37.5641316,126.9283921,37.5635309,25,202507010800
4589953468,3825309174,126.9334519,37.5638719,126.9326801,37.5636491,30,202507010800
12528809336,3825309174,126.9325287,37.5635788,126.9326801,37.5636491,4,202507010800
3825309151,3825309196,126.9305141,37.5633018,126.9295287,37.5638578,76,202507010800
3825309220,3825309192,126.9312473,37.5641235,126.9301263,37.563841,275,202507010800
3825309227,3825309200,126.9323161,37.5641701,126.9319288,37.5639423,80,202507010800
3825309288,3825309200,126.9306458,37.5647904,126.9319288,37.5639423,161,202507010800
3825309161,3825309200,126.9323402,37.563501,126.9319288,37.5639423,24,202507010800
3825309219,3825309206,126.9327526,37.5641083,126.9325612,37.5640152,8,202507010800
12528809406,3825309206,126.9325908,37.5639054,126.9325612,37.5640152,0,202507010800
3825309227,3825309206,126.9323161,37.5641701,126.9325612,37.5640152,8,202507010800
3825309234,3825309212,126.9329824,37.5642202,126.9331282,37.5640541,44,202507010800
3825309174,3825309212,126.9326801,37.5636491,126.9331282,37.5640541,16,202507010800
3825309234,3825309219,126.9329824,37.5642202,126.9327526,37.5641083,9,202507010800
4589953468,3825309212,126.9334519,37.5638719,126.9331282,37.5640541,14,202507010800
3825309206,3825309219,126.9325612,37.5640152,126.9327526,37.5641083,7,202507010800
3825309251,3825309219,126.9323701,37.5644551,126.9327526,37.5641083,109,202507010800
3825309192,3825309220,126.9301263,37.563841,126.9312473,37.5641235,269,202507010800
3825309165,3825309224,126.9283921,37.5635309,126.927644,37.5641316,16,202507010800
3825309277,3825309224,126.9269712,37.5646558,126.927644,37.5641316,125,202507010800
3825309343,3825309224,126.9277621,37.5653159,126.927644,37.5641316,74,202507010800
4589934469,3825309227,126.9322662,37.56439,126.9323161,37.5641701,129,202507010800
3825309206,3825309227,126.9325612,37.5640152,126.9323161,37.5641701,12,202507010800
3825309200,3825309227,126.9319288,37.5639423,126.9323161,37.5641701,222,202507010800
3825309219,3825309234,126.9327526,37.5641083,126.9329824,37.5642202,28,202507010800
3825309212,3825309234,126.9331282,37.5640541,126.9329824,37.5642202,20,202507010800
3825309273,3825309234,126.9327818,37.5646205,126.9329824,37.5642202,30,202507010800
4589934469,3825309251,126.9322662,37.56439,126.9323701,37.5644551,130,202507010800
3825309219,3825309251,126.9327526,37.5641083,126.9323701,37.5644551,21,202507010800
3825309273,3825309251,126.9327818,37.5646205,126.9323701,37.5644551,59,202507010800
12528799109,3825309261,126.93209,37.5644522,126.9319832,37.5645526,0,202507010800
3825309269,3825309261,126.9321901,37.5646103,126.9319832,37.5645526,0,202507010800
3825309289,3825309261,126.9314709,37.5647511,126.9319832,37.5645526,93,202507010800
4589953468,3825309266,126.9334519,37.5638719,126.9332154,37.564578,37,202507010800
3825309261,3825309269,126.9319832,37.5645526,126.9321901,37.5646103,29,202507010800
12528809232,3825309273,126.9327305,37.5649092,126.9327818,37.5646205,18,202507010800
3825309234,3825309273,126.9329824,37.5642202,126.9327818,37.5646205,48,202507010800
3825309251,3825309273,126.9323701,37.5644551,126.9327818,37.5646205,89,202507010800
4588152156,3825309277,126.9266187,37.564348,126.9269712,37.5646558,103,202507010800
3825309343,3825309277,126.9277621,37.5653159,126.9269712,37.5646558,60,202507010800
3825309300,3825309277,126.9264603,37.565025,126.9269712,37.5646558,99,202507010800
3825309224,3825309277,126.927644,37.5641316,126.9269712,37.5646558,24,202507010800
3825309290,3825309288,126.9304965,37.564801,126.9306458,37.5647904,79,202507010800
3825309200,3825309288,126.9319288,37.5639423,126.9306458,37.5647904,80,202507010800
12528889020,3825309288,126.9311435,37.5647167,126.9306458,37.5647904,14,202507010800
12528889020,3825309289,126.9311435,37.5647167,126.9314709,37.5647511,9,202507010800
12528799112,3825309289,126.9315166,37.5648864,126.9314709,37.5647511,8,202507010800
3825309261,3825309289,126.9319832,37.5645526,126.9314709,37.5647511,12,202507010800
3825309288,3825309290,126.9306458,37.5647904,126.9304965,37.564801,3,202507010800
3825309325,3825309290,126.9308727,37.5652706,126.9304965,37.564801,18,202507010800
2147528623,3825309290,126.9297033,37.5646791,126.9304965,37.564801,59,202507010800
3825309324,3825309300,126.926077,37.56527,126.9264603,37.565025,178,202507010800
3825309483,3825309300,126.9272166,37.5656352,126.9264603,37.565025,29,202507010800
3825309277,3825309300,126.9269712,37.5646558,126.9264603,37.565025,12,202507010800
3825309300,3825309324,126.9264603,37.565025,126.926077,37.56527,9,202507010800
3825309524,3825309324,126.9267829,37.5658427,126.926077,37.56527,30,202507010800
3825309346,3825309324,126.9257049,37.5654263,126.926077,37.56527,164,202507010800
12533392355,3825309325,126.9304947,37.5654886,126.9308727,37.5652706,85,202507010800
12528889022,3825309325,126.9310698,37.5652486,126.9308727,37.5652706,6,202507010800
3825309290,3825309325,126.9304965,37.564801,126.9308727,37.5652706,19,202507010800
4589934470,3825309331,126.9314958,37.5652428,126.9324815,37.5653537,116,202507010800
3825309501,3825309331,126.9321049,37.5657652,126.9324815,37.5653537,17,202507010800
3785057913,3825309331,126.9326685,37.565238,126.9324815,37.5653537,7,202507010800
3825309520,3825309337,126.9336386,37.5658471,126.9335399,37.5654215,30,202507010800
3825309520,3825309337,126.9336386,37.5658471,126.9335399,37.5654215,30,202507010800
3785057913,3825309337,126.9326685,37.565238,126.9335399,37.5654215,182,202507010800
3825309277,3825309343,126.9269712,37.5646558,126.9277621,37.5653159,126,202507010800
4589998394,3825309343,126.9287506,37.5660738,126.9277621,37.5653159,36,202507010800
3825309224,3825309343,126.927644,37.5641316,126.9277621,37.5653159,39,202507010800
3825309483,3825309343,126.9272166,37.5656352,126.9277621,37.5653159,61,202507010800
3825309324,3825309346,126.926077,37.56527,126.9257049,37.5654263,7,202507010800
3825309464,3825309346,126.9255117,37.5655196,126.9257049,37.5654263,154,202507010800
3825309524,3825309346,126.9267829,37.5658427,126.9257049,37.5654263,37,202507010800
3825309346,3825309464,126.9257049,37.5654263,126.9255117,37.5655196,5,202507010800
3825309499,3825309464,126.9250525,37.5657143,126.9255117,37.5655196,8,202507010800
3825309523,3825309464,126.9255615,37.5658318,126.9255117,37.5655196,2,202507010800
3825309485,3825309467,126.931105,37.5656659,126.9311954,37.5655536,0,202507010800
3825309473,3825309467,126.9309164,37.5655921,126.9311954,37.5655536,76,202507010800
3825309489,3825309467,126.9314409,37.5656831,126.9311954,37.5655536,0,202507010800
12533392355,3825309468,126.9304947,37.5654886,126.9304238,37.5655295,74,202507010800
4589934470,3825309467,126.9314958,37.5652428,126.9311954,37.5655536,92,202507010800
2330771304,3825309468,126.929903,37.5655644,126.9304238,37.5655295,59,202507010800
3825309587,3825309468,126.9311243,37.5663938,126.9304238,37.5655295,28,202507010800
3825309467,3825309473,126.9311954,37.5655536,126.9309164,37.5655921,10,202507010800
3825309300,3825309483,126.9264603,37.565025,126.9272166,37.5656352,25,202507010800
3825309524,3825309483,126.9267829,37.5658427,126.9272166,37.5656352,16,202507010800
3825309343,3825309483,126.9277621,37.5653159,126.9272166,37.5656352,96,202507010800
3825309467,3825309485,126.9311954,37.5655536,126.931105,37.5656659,82,202507010800
3825309467,3825309489,126.9311954,37.5655536,126.9314409,37.5656831,82,202507010800
3825309530,3825309489,126.9319366,37.5659027,126.9314409,37.5656831,14,202507010800
3825309527,3825309489,126.9313031,37.5658814,126.9314409,37.5656831,0,202507010800
3825309464,3825309499,126.9255117,37.5655196,126.9250525,37.5657143,15,202507010800
3825309538,3825309499,126.92429,37.5659673,126.9250525,37.5657143,13,202507010800
3825309530,3825309501,126.9319366,37.5659027,126.9321049,37.5657652,30,202507010800
3825309523,3825309499,126.9255615,37.5658318,126.9250525,37.5657143,11,202507010800
3825309331,3825309501,126.9324815,37.5653537,126.9321049,37.5657652,22,202507010800
3825309537,3825309520,126.9335809,37.5659773,126.9336386,37.5658471,58,202507010800
3825309570,3825309501,126.9332474,37.5662416,126.9321049,37.5657652,25,202507010800
3825309337,3825309520,126.9335399,37.5654215,126.9336386,37.5658471,234,202507010800
3825309499,3825309523,126.9250525,37.5657143,126.9255615,37.5658318,124,202507010800
3825309337,3825309520,126.9335399,37.5654215,126.9336386,37.5658471,234,202507010800
3825309464,3825309523,126.9255117,37.5655196,126.9255615,37.5658318,139,202507010800
11944763965,3825309523,126.9255967,37.56624,126.9255615,37.5658318,573,202507010800
3825309324,3825309524,126.926077,37.56527,126.9267829,37.5658427,198,202507010800
3825309346,3825309524,126.9257049,37.5654263,126.9267829,37.5658427,191,202507010800
3825309557,3825309527,126.931624,37.5661486,126.9313031,37.5658814,110,202507010800
3825309483,3825309524,126.9272166,37.5656352,126.9267829,37.5658427,64,202507010800
3825309532,3825309527,126.9312342,37.5659171,126.9313031,37.5658814,0,202507010800
3825309489,3825309527,126.9314409,37.5656831,126.9313031,37.5658814,0,202507010800
3825309489,3825309530,126.9314409,37.5656831,126.9319366,37.5659027,11,202507010800
3785057923,3825309530,126.9316855,37.5661267,126.9319366,37.5659027,97,202507010800
3825309501,3825309530,126.9321049,37.5657652,126.9319366,37.5659027,7,202507010800
3825309527,3825309532,126.9313031,37.5658814,126.9312342,37.5659171,0,202507010800
3825309520,3825309537,126.9336386,37.5658471,126.9335809,37.5659773,60,202507010800
3825309499,3825309538,126.9250525,37.5657143,126.92429,37.5659673,24,202507010800
3825309584,3825309538,126.9243422,37.5663115,126.92429,37.5659673,497,202507010800
3825309586,3825309538,126.9237449,37.566367,126.92429,37.5659673,493,202507010800
3825309609,3825309553,126.9307273,37.5665842,126.9303509,37.5661012,126,202507010800
3825309611,3825309553,126.9294528,37.5665949,126.9303509,37.5661012,161,202507010800
2330771304,3825309553,126.929903,37.5655644,126.9303509,37.5661012,10,202507010800
3825309527,3825309557,126.9313031,37.5658814,126.931624,37.5661486,20,202507010800
3785057923,3825309557,126.9316855,37.5661267,126.931624,37.5661486,1,202507010800
3825309587,3825309557,126.9311243,37.5663938,126.931624,37.5661486,12,202507010800
3785057923,3825309564,126.9316855,37.5661267,126.9317093,37.5661937,84,202507010800
4425986911,3825309564,126.9316147,37.5667498,126.9317093,37.5661937,16,202507010800
4589924726,3825309564,126.9321359,37.5666769,126.9317093,37.5661937,25,202507010800
3825309538,3825309584,126.92429,37.5659673,126.9243422,37.5663115,42,202507010800
3825309501,3825309570,126.9321049,37.5657652,126.9332474,37.5662416,40,202507010800
5756085287,3825309583,126.9243143,37.5665228,126.9247026,37.5664222,70,202507010800
3825309538,3825309586,126.92429,37.5659673,126.9237449,37.566367,794,202507010800
3825309557,3825309587,126.931624,37.5661486,126.9311243,37.5663938,11,202507010800
3825309609,3825309587,126.9307273,37.5665842,126.9311243,37.5663938,74,202507010800
3825309468,3825309587,126.9304238,37.5655295,126.9311243,37.5663938,48,202507010800
3825309599,3825309594,126.9276301,37.5665243,126.9275718,37.5664786,2,202507010800
7624412360,3825309594,126.9270957,37.5661115,126.9275718,37.5664786,17,202507010800
7624412361,3825309594,126.927371,37.5660345,126.9275718,37.5664786,19,202507010800
3825309594,3825309599,126.9275718,37.5664786,126.9276301,37.5665243,767,202507010800
3825309777,3825309599,126.9272061,37.5672014,126.9276301,37.5665243,20,202507010800
2330771309,3825309599,126.9279164,37.5667491,126.9276301,37.5665243,9,202507010800
3825309773,3825309602,126.9339536,37.5671492,126.9330452,37.5665447,71,202507010800
3825309624,3825309602,126.9325819,37.5666831,126.9330452,37.5665447,149,202507010800
3825309624,3825309602,126.9325819,37.5666831,126.9330452,37.5665447,149,202507010800
3825309553,3825309609,126.9303509,37.5661012,126.9307273,37.5665842,102,202507010800
2330771264,3825309609,126.9309257,37.5668519,126.9307273,37.5665842,136,202507010800
3785057934,3825309611,126.929555,37.5666822,126.9294528,37.5665949,3,202507010800
3825309587,3825309609,126.9311243,37.5663938,126.9307273,37.5665842,186,202507010800
4589998394,3825309611,126.9287506,37.5660738,126.9294528,37.5665949,16,202507010800
3825309553,3825309611,126.9303509,37.5661012,126.9294528,37.5665949,33,202507010800
3825309644,3825309612,126.9231628,37.5668229,126.9231677,37.5665717,22,202507010800
11944763968,3825309612,126.9236015,37.5664476,126.9231677,37.5665717,26,202507010800
11944775169,3825309612,126.9226909,37.5665231,126.9231677,37.5665717,21,202507010800
5756085287,3825309615,126.9243143,37.5665228,126.9242918,37.5666381,53,202507010800
3825309782,3825309615,126.9242759,37.5671918,126.9242918,37.5666381,67,202507010800
3825309644,3825309615,126.9231628,37.5668229,126.9242918,37.5666381,36,202507010800
3825309602,3825309624,126.9330452,37.5665447,126.9325819,37.5666831,10,202507010800
3825309602,3825309624,126.9330452,37.5665447,126.9325819,37.5666831,10,202507010800
3785058058,3825309632,126.9325574,37.5671943,126.932259,37.5667719,129,202507010800
3825309632,3825309624,126.932259,37.5667719,126.9325819,37.5666831,130,202507010800
4589924726,3825309632,126.9321359,37.5666769,126.932259,37.5667719,116,202507010800
5757913269,3825309639,126.9269213,37.5661626,126.9265366,37.5668183,36,202507010800
3825309624,3825309632,126.9325819,37.5666831,126.932259,37.5667719,9,202507010800
3825309825,3825309641,126.9259808,37.5675654,126.9262297,37.5668394,42,202507010800
3825309825,3825309641,126.9259808,37.5675654,126.9262297,37.5668394,42,202507010800
3825309643,3825309644,126.9229267,37.5668256,126.9231628,37.5668229,5,202507010800
3825309644,3825309643,126.9231628,37.5668229,126.9229267,37.5668256,5,202507010800
5757913268,3825309641,126.9261301,37.5663532,126.9262297,37.5668394,760,202507010800
3825309612,3825309644,126.9231677,37.5665717,126.9231628,37.5668229,765,202507010800
3825309791,3825309645,126.9347192,37.567283,126.9347054,37.5668368,18,202507010800
3825309615,3825309644,126.9242918,37.5666381,126.9231628,37.5668229,35,202507010800
4309792147,3825309644,126.9231731,37.5671919,126.9231628,37.5668229,31,202507010800
3825309768,3825309645,126.9351414,37.5671085,126.9347054,37.5668368,13,202507010800
12528809812,3825309645,126.9343473,37.56633,126.9347054,37.5668368,1,202507010800
3825309759,3825309645,126.9345527,37.5669202,126.9347054,37.5668368,1,202507010800
3825309645,3825309768,126.9347054,37.5668368,126.9351414,37.5671085,90,202507010800
3825309645,3825309759,126.9347054,37.5668368,126.9345527,37.5669202,3,202507010800
3825309602,3825309773,126.9330452,37.5665447,126.9339536,37.5671492,90,202507010800
3825309837,3825309775,126.9283552,37.5676276,126.9277554,37.5671628,37,202507010800
3785057947,3825309775,126.9281966,37.5669515,126.9277554,37.5671628,15,202507010800
3825309787,3825309775,126.9275734,37.5672583,126.9277554,37.5671628,58,202507010800
3825309599,3825309777,126.9276301,37.5665243,126.9272061,37.5672014,40,202507010800
3825309807,3825309777,126.9269257,37.5673815,126.9272061,37.5672014,2,202507010800
4309792147,3825309779,126.9231731,37.5671919,126.9226897,37.5671821,10,202507010800
3825309787,3825309777,126.9275734,37.5672583,126.9272061,37.5672014,7,202507010800
4309792147,3825309782,126.9231731,37.5671919,126.9242759,37.5671918,42,202507010800
3825309783,3825309782,126.9248226,37.5672036,126.9242759,37.5671918,21,202507010800
3825309782,3825309783,126.9242759,37.5671918,126.9248226,37.5672036,102,202507010800
3825309777,3825309787,126.9272061,37.5672014,126.9275734,37.5672583,56,202507010800
3825309615,3825309782,126.9242918,37.5666381,126.9242759,37.5671918,70,202507010800
3785058061,3825309787,126.9274862,37.5674781,126.9275734,37.5672583,63,202507010800
3825309789,3825309784,126.9348032,37.5672673,126.9351123,37.567225,6,202507010800
3825309775,3825309787,126.9277554,37.5671628,126.9275734,37.5672583,5,202507010800
3825309791,3825309789,126.9347192,37.567283,126.9348032,37.5672673,1,202507010800
3825309814,3825309789,126.9348121,37.5674108,126.9348032,37.5672673,4,202507010800
3825309784,3825309789,126.9351123,37.567225,126.9348032,37.5672673,7,202507010800
3825309796,3825309790,126.9339681,37.5673301,126.9333903,37.5672747,15,202507010800
3785058058,3825309790,126.9325574,37.5671943,126.9333903,37.5672747,91,202507010800
3825309992,3825309790,126.9331701,37.5678546,126.9333903,37.5672747,87,202507010800
3825309645,3825309791,126.9347054,37.5668368,126.9347192,37.567283,17,202507010800
3825309789,3825309791,126.9348032,37.5672673,126.9347192,37.567283,2,202507010800
3825309796,3825309791,126.9339681,37.5673301,126.9347192,37.567283,150,202507010800
3825309988,3825309796,126.9340354,37.5678424,126.9339681,37.5673301,39,202507010800
3825309791,3825309796,126.9347192,37.567283,126.9339681,37.5673301,21,202507010800
3825309790,3825309796,126.9333903,37.5672747,126.9339681,37.5673301,129,202507010800
3825309777,3825309807,126.9272061,37.5672014,126.9269257,37.5673815,8,202507010800
4589997032,3825309811,126.9231783,37.5673818,126.9235559,37.5673944,42,202507010800
3825309789,3825309814,126.9348032,37.5672673,126.9348121,37.5674108,5,202507010800
3825309849,3825309814,126.9346635,37.5677588,126.9348121,37.5674108,9,202507010800
3825309849,3825309814,126.9346635,37.5677588,126.9348121,37.5674108,9,202507010800
3825309826,3825309825,126.9258962,37.5675673,126.9259808,37.5675654,0,202507010800
3825309641,3825309825,126.9262297,37.5668394,126.9259808,37.5675654,24,202507010800
3825309641,3825309825,126.9262297,37.5668394,126.9259808,37.5675654,24,202507010800
3825309825,3825309826,126.9259808,37.5675654,126.9258962,37.5675673,2,202507010800
3825309775,3825309837,126.9277554,37.5671628,126.9283552,37.5676276,36,202507010800
3825309843,3825309837,126.928274,37.5676927,126.9283552,37.5676276,2,202507010800
4589997032,3825309842,126.9231783,37.5673818,126.9231885,37.5676691,117,202507010800
3785058057,3825309837,126.9286917,37.5673579,126.9283552,37.5676276,15,202507010800
3785058066,3825309843,126.9280427,37.5678781,126.928274,37.5676927,47,202507010800
3825309837,3825309843,126.9283552,37.5676276,126.928274,37.5676927,2,202507010800
3825310023,3825309843,126.9288256,37.568117,126.928274,37.5676927,31,202507010800
3825309814,3825309849,126.9348121,37.5674108,126.9346635,37.5677588,10,202507010800
3825310005,3825309852,126.9266786,37.5679328,126.9274031,37.5677298,10,202507010800
3825309814,3825309849,126.9348121,37.5674108,126.9346635,37.5677588,10,202507010800
3825309988,3825309849,126.9340354,37.5678424,126.9346635,37.5677588,48,202507010800
3785058061,3825309852,126.9274862,37.5674781,126.9274031,37.5677298,74,202507010800
3825309964,3825309852,126.9268056,37.5677676,126.9274031,37.5677298,10,202507010800
3825309992,3825309854,126.9331701,37.5678546,126.932145,37.5677379,21,202507010800
3825309973,3825309854,126.9316207,37.5677384,126.932145,37.5677379,159,202507010800
3825310053,3825309854,126.9328034,37.56842,126.932145,37.5677379,27,202507010800
3825310005,3825309964,126.9266786,37.5679328,126.9268056,37.5677676,0,202507010800
3825309964,3825309963,126.9268056,37.5677676,126.926744,37.5677671,0,202507010800
3825309963,3825309964,126.926744,37.5677671,126.9268056,37.5677676,0,202507010800
3825309852,3825309964,126.9274031,37.5677298,126.9268056,37.5677676,84,202507010800
3825310054,3825309972,126.9300869,37.5684489,126.9306736,37.5677794,74,202507010800
3785058057,3825309970,126.9286917,37.5673579,126.929226,37.5677774,53,202507010800
2532403770,3825309970,126.9295435,37.5680267,126.929226,37.5677774,12,202507010800
3825310023,3825309970,126.9288256,37.568117,126.929226,37.5677774,27,202507010800
436837189,3825309972,126.9302418,37.5672372,126.9306736,37.5677794,52,202507010800
3785058068,3825309972,126.930959,37.5681405,126.9306736,37.5677794,10,202507010800
12537161533,3825309973,126.931289,37.5679486,126.9316207,37.5677384,123,202507010800
3785058064,3825309973,126.9313559,37.5673875,126.9316207,37.5677384,144,202507010800
3825310040,3825309988,126.9335848,37.5683198,126.9340354,37.5678424,72,202507010800
436837192,3825309973,126.93223,37.56851,126.9316207,37.5677384,90,202507010800
3825309854,3825309973,126.932145,37.5677379,126.9316207,37.5677384,153,202507010800
3825309796,3825309988,126.9339681,37.5673301,126.9340354,37.5678424,114,202507010800
3825309854,3825309992,126.932145,37.5677379,126.9331701,37.5678546,48,202507010800
3825309849,3825309988,126.9346635,37.5677588,126.9340354,37.5678424,18,202507010800
3825310031,3825309992,126.9332401,37.5682273,126.9331701,37.5678546,13,202507010800
5757913272,3825310001,126.9256086,37.5664228,126.9257904,37.5679288,96,202507010800
3825309790,3825309992,126.9333903,37.5672747,126.9331701,37.5678546,96,202507010800
3825310007,3825310005,126.9265815,37.5679573,126.9266786,37.5679328,0,202507010800
3825309852,3825310005,126.9274031,37.5677298,126.9266786,37.5679328,84,202507010800
3825309964,3825310005,126.9268056,37.5677676,126.9266786,37.5679328,0,202507010800
3825310005,3825310007,126.9266786,37.5679328,126.9265815,37.5679573,0,202507010800
3825309843,3825310023,126.928274,37.5676927,126.9288256,37.568117,26,202507010800
3825309970,3825310023,126.929226,37.5677774,126.9288256,37.568117,57,202507010800
3379179293,3825310024,126.9292233,37.568423,126.9288557,37.5681452,14,202507010800
3825310095,3825310024,126.9288784,37.5688307,126.9288557,37.5681452,43,202507010800
3825309992,3825310031,126.9331701,37.5678546,126.9332401,37.5682273,56,202507010800
3825310040,3825310031,126.9335848,37.5683198,126.9332401,37.5682273,3,202507010800
3825310036,3825310031,126.9331224,37.5682779,126.9332401,37.5682273,1,202507010800
3825310084,3825310036,126.9334875,37.568697,126.9331224,37.5682779,205,202507010800
3825310053,3825310036,126.9328034,37.56842,126.9331224,37.5682779,56,202507010800
3825310031,3825310036,126.9332401,37.5682273,126.9331224,37.5682779,5,202507010800
3825310031,3825310040,126.9332401,37.5682273,126.9335848,37.5683198,43,202507010800
3825310066,3825310040,126.933641,37.5685971,126.9335848,37.5683198,298,202507010800
3825309988,3825310040,126.9340354,37.5678424,126.9335848,37.5683198,46,202507010800
3825310036,3825310053,126.9331224,37.5682779,126.9328034,37.56842,11,202507010800
3825309854,3825310053,126.932145,37.5677379,126.9328034,37.56842,26,202507010800
3825310086,3825310053,126.9323606,37.5686727,126.9328034,37.56842,47,202507010800
3825309972,3825310054,126.9306736,37.5677794,126.9300869,37.5684489,50,202507010800
3785058070,3825310054,126.9299674,37.5683653,126.9300869,37.5684489,82,202507010800
3825310056,3825310054,126.9301517,37.5685051,126.9300869,37.5684489,2,202507010800
3825310054,3825310056,126.9300869,37.5684489,126.9301517,37.5685051,1,202507010800
4590010868,3825310056,126.9304646,37.5687424,126.9301517,37.5685051,9,202507010800
3825310106,3825310056,126.9294764,37.5689513,126.9301517,37.5685051,31,202507010800
3825310069,3825310064,126.926713,37.5686114,126.9268913,37.5685673,5,202507010800
3825310040,3825310066,126.9335848,37.5683198,126.933641,37.5685971,34,202507010800
3825310084,3825310066,126.9334875,37.568697,126.933641,37.5685971,216,202507010800
3825310099,3825310066,126.9347179,37.5688878,126.933641,37.5685971,320,202507010800
3825310099,3825310067,126.9347179,37.5688878,126.9345858,37.5686075,61,202507010800
3825310087,3825310069,126.926318,37.5687069,126.926713,37.5686114,10,202507010800
3825310111,3825310069,126.9268638,37.5690361,126.926713,37.5686114,129,202507010800
3825310036,3825310084,126.9331224,37.5682779,126.9334875,37.568697,24,202507010800
3825310064,3825310069,126.9268913,37.5685673,126.926713,37.5686114,4,202507010800
3825310118,3825310084,126.9326944,37.5690952,126.9334875,37.568697,190,202507010800
3825310066,3825310084,126.933641,37.5685971,126.9334875,37.568697,280,202507010800
436837192,3825310086,126.93223,37.56851,126.9323606,37.5686727,172,202507010800
3825310118,3825310086,126.9326944,37.5690952,126.9323606,37.5686727,238,202507010800
3825310053,3825310086,126.9328034,37.56842,126.9323606,37.5686727,262,202507010800
3825310069,3825310087,126.926713,37.5686114,126.926318,37.5687069,8,202507010800
3825310092,3825310087,126.9260058,37.5687823,126.926318,37.5687069,8,202507010800
3825310122,3825310087,126.926513,37.5691368,126.926318,37.5687069,110,202507010800
3825310097,3825310092,126.9257474,37.5688448,126.9260058,37.5687823,6,202507010800
3825310087,3825310092,126.926318,37.5687069,126.9260058,37.5687823,6,202507010800
3785058080,3825310092,126.9262417,37.5693103,126.9260058,37.5687823,91,202507010800
2330771268,3825310095,126.9286391,37.5691253,126.9288784,37.5688307,82,202507010800
3379179293,3825310095,126.9292233,37.568423,126.9288784,37.5688307,61,202507010800
3825310024,3825310095,126.9288557,37.5681452,126.9288784,37.5688307,34,202507010800
3825310100,3825310097,126.9254881,37.5689075,126.9257474,37.5688448,7,202507010800
3825310092,3825310097,126.9260058,37.5687823,126.9257474,37.5688448,5,202507010800
3825310144,3825310097,126.926198,37.5693476,126.9257474,37.5688448,83,202507010800
3825310259,3825310099,126.9346602,37.5694297,126.9347179,37.5688878,15,202507010800
3825310066,3825310099,126.933641,37.5685971,126.9347179,37.5688878,18,202507010800
3825310067,3825310099,126.9345858,37.5686075,126.9347179,37.5688878,10,202507010800
3825310107,3825310100,126.925162,37.5689863,126.9254881,37.5689075,8,202507010800
3825310097,3825310100,126.9257474,37.5688448,126.9254881,37.5689075,5,202507010800
3785058073,3825310103,126.9282183,37.5689264,126.9281513,37.5689318,1,202507010800
3825310283,3825310100,126.9256068,37.5696449,126.9254881,37.5689075,63,202507010800
3825310147,3825310103,126.9275467,37.569361,126.9281513,37.5689318,81,202507010800
3825310135,3825310104,126.9311255,37.5692688,126.9316021,37.5689342,73,202507010800
